is_list,major_name,major_description,studycheck_link,university_link,category,subcategory,major_category,university,location,degree_type,degree_label,language,duration_of_study,rating_amount,rating,recommendation_rate
False,Digitaler Journalismus,"
 Wie alle Master-Programme der HMKW umfasst der Studiengang M.A. Konvergenter Journalismus sowohl interdisziplinäre als auch fachspezifische Module. Studierende können drei aus den sieben fächerübergreifenden Modulen Medienrecht, Media Asset Management, Medienpsychologie, Interkulturelle Führungskompetenzen, Medienproduktion und Konvergierende technologische Trends wählen. Die studiengangspezifischen Module beinhalten unter anderem die Fächer Journalistisches Schreiben, Konvergenz journalistischer Medien, Editorial Management. Dazu kommen die fachjournalistischen Vertiefungsrichtungen, aus denen je eine als Neben- und eine als Hauptvertiefungsrichtung gewählt wird. 
",https://www.studycheck.de/studium/journalismus/hmkw-10491,https://www.hmkw.de/hochschule/fachbereiche/journalismus-und-kommunikation/studiengaenge/ma-digitaler-journalismus/,Medien & Kommunikation,Journalismus & Journalistik,Journalismus,HMKW,2 Standorte,M.A.,Master of Arts,"Deutsch, Englisch",4 - 6 Semester,2,3.9,1.0
True,Digitaler Qualitätsjournalismus,"
 Semester 1: Digitaler Journalismus Qualitätsjournalismus Digitale Recherche Vertiefung sozialwissenschaftlicher Methoden Forschungsprojekt Semester 2: Innovationsprojekt Audiovisueller Journalismus im Web Studentische Initiative Datenauswertung Forschungskolloquium Semester 3: Trends im digitalen Journalismus Masterthesis praktischer Teil Masterthesis analytischer Teil Masterkolloquium Semester 4: Volontariatspraktikum Praxiskolloquium 
",https://www.studycheck.de/studium/journalismus/westfaelische-hs-25398,https://www.w-hs.de/digitaler-qualitaetsjournalismus-master/,Medien & Kommunikation,Journalismus & Journalistik,Journalismus,WH - Westfälische Hochschule,Gelsenkirchen,M.A.,Master of Arts,Deutsch,4 Semester,0,NA,NA
True,Economics und Journalismus,"
 Studienprofil 1: VWL und wirtschaftspolitischer Journalismus 1. Semester Grundlagen Einführung wirtschaftspolitische Journalistik Medienrecht I  Praxis des wirtschaftspolitischen Journalismus I: Print und Online Wahlpflichtmodule Economics: insgesamt mindestens drei englischsprachige Module 2. Semester Einführung in den Datenjournalismus Praxis des wirtschaftspolitischen Journalismus II: Radio Wahlpflichtmodule Economics Vorlesungsfreie Zeit: Redaktionspraktikum I (mind. sechs Wochen) 3. Semester  Praxis des wirtschaftspolitischen Journalismus III: Fernsehen Wahlpflichtmodule Economics Vorlesungsfreie Zeit: Redaktionspraktikum II (mind. sechs Wochen) 4. Semester Wahlpflichtmodule Economics Masterarbeit Kolloquium zur Masterarbeit Studienprofil 2: Wirtschaftspolitischer Qualitätsjournalismus 1.Semester Theorie-Praxis-Projekt Wirtschaftspolitischer Journalismus I: Print und Online Wahlpflichtmodule Economics: insgesamt mindestens drei englischsprachige Module 2. Semester Theorie-Praxis-Projekt Wirtschaftspolitischer Journalismus II: Radio Wahlpflichtmodule Economics Vorlesungsfreie Zeit: Redaktionspraktikum I (mind. sechs Wochen) 3. Semester Theorie-Praxis-Projekt Wirtschaftspolitischer Journalismus III: Fernsehen Wahlpflichtmodule Economics Vorlesungsfreie Zeit: Redaktionspraktikum II (mind. sechs Wochen) 4. Semester Wahlpflichtmodule Economics Masterarbeit Kolloquium zur Masterarbeit 
",https://www.studycheck.de/studium/journalismus/tu-dortmund-19805,https://www.tu-dortmund.de/studium/studienangebot/master/economics-journalismus-14/,Medien & Kommunikation,Journalismus & Journalistik,Journalismus,TU Dortmund,Dortmund,M.A.,Master of Arts,Deutsch,4 Semester,0,NA,NA
True,Fashion Journalism & Communication,"
 Pflichtmodule   Einführung Journalismus + Medien Mode + Inszenierung Mode + Kommunikation Fashion + Communication Journalismus + Medienformate Fashion + Trends Medienformatentwicklung + Realisation Medien + Kommunikation Media Lab Personal Skills Wahlmodule Brand Visual Storytelling Storytelling Retail Event Digitale Medien Management 
",https://www.studycheck.de/studium/journalismus/amd-23452,https://www.amdnet.de/studiengang/fashionjournalismus-medienkommunikation-studium-bachelor/?crmid=bBcZabOcBaBaBaj,Medien & Kommunikation,Journalismus & Journalistik,Journalismus,AMD Akademie Mode & Design,4 Standorte,B.A.,Bachelor of Arts,"Deutsch, Englisch",7 Semester,38,4.0,0.95
False,Journalismus,"
 Das Studium vereint Theorie und Praxis. Module zu Medientheorie und Mediengeschichte sind ebenso fester Bestandteil wie Module zur journalistischen Produktion, in denen die Studierenden grundlegende Kenntnisse z. B. in der Herstellung journalistischer Texte oder von Fernsehbeiträgen erwerben. Einen Schwerpunkt der Ausbildung bilden schon ab dem zweiten Semester Lehrredaktionen und Lehrprojekte. Hier können die Studierenden ihr erworbenes Grundlagenwissen auf konkrete praxisorientierte Fragestellungen anwenden und mediale Produkte gemeinsam erstellen. Dies geschieht im Verlauf des Studiums zunehmend in unserem Newsroom, in dem die Arbeit in unterschiedlichen Medien (Print, Fernsehen, Audio, Online) verzahnt organisiert wird. Durch die Vertiefungsrichtungen und Wahlmöglichkeiten bei Seminaren zur Medienproduktion und bei den Lehrredaktionen und Lehrprojekten können die Studierenden selbst sowohl inhaltliche als auch medienspezifische Schwerpunkte in ihrem Studium setzen Das vierte Semester ist ein verpflichtendes Auslandssemester, das entweder als Praktikum in einem Unternehmen im Ausland oder als Studium an einer ausländischen Hochschule absolviert werden kann.   
",https://www.studycheck.de/studium/journalismus/hs-magdeburg-13863,https://www.hs-magdeburg.de/studium/bachelor/journalismus.html,Medien & Kommunikation,Journalismus & Journalistik,Journalismus,Hochschule Magdeburg-Stendal,Magdeburg,B.A.,Bachelor of Arts,Deutsch,6 Semester,42,3.8,0.98
True,Journalismus und Unternehmenskommunikation,"
 Eine Besonderheit des Bachelor-Studiums an der HMKW ist die Aufteilung in allgemeinbildende (1/4 der Studienzeit) und fachspezifische Module (3/4 der Studienzeit). Erstere vermitteln grundlegendes Wissen in Bereichen wie Medien- und Kommunikationswissenschaft, Medienrecht oder digitale Ökonomie, die für ein Gesamtverständnis sowie die Einordnung der eigenen Kompetenzen wichtig ist. Auswahl an fachspezifischen Lehrveranstaltungen: Publikation und Redaktion Journalismus-Forschung Radio-, Online-, TV- und Print-Journalismus Unternehmenskommunikation Marketing, PR, Werbung Medien- und Kommunikationsmanagement Online/Mobile Strategien Sondermodul Praxis Journalismus- oder Unternehmenskommunikation: hier können Sie Ihren eigenen Schwerpunkt setzen. Das Studium sieht ein Pflichtpraktikum vor, dessen Dauer vom gewählten Studientyp (klassisch oder dual) abhängt. Im dualen Studium werden zusätzlich die Ausbildungsinhalte für den IHK-Abschluss zum Mediengestalter in Bild und Ton vermittelt. 
",https://www.studycheck.de/studium/journalismus/hmkw-16409,http://www.hmkw.de/studium/bachelor-studium/ba-journalismus-und-unternehmenskommunikation/,Medien & Kommunikation,Journalismus & Journalistik,Journalismus,HMKW,3 Standorte,B.A.,Bachelor of Arts,Deutsch,6 - 8 Semester,53,3.6,0.85
True,Journalistik,"
 Journalistisches Handwerk und ressortspezifisches Arbeiten Die Fähigkeit, komplizierte Sachverhalte zu verstehen und einem Publikum journalistisch zugänglich zu machen Die Journalistik als Wissenschaft Medienrecht und normative Grundlagen des Journalismus Medienökonomie in Zeiten der Digitalisierung Internationaler Journalismus, internationale Mediensysteme und journalistische Kulturen Journalistische Ethik Konfliktsensitiver Journalismus Komplementfach (Anglistik, Germanistik, Soziologie, Musikwissenschaft, Sportwissenschaft, Politikwissenschaft, Philosophie, Wirtschaft, Religionswissenschaft, Katholische Theologie, Religionswissenschaft, Geschichte, Recht oder Französisch) 
",https://www.studycheck.de/studium/journalismus/tu-dortmund-353,https://www.tu-dortmund.de/studium/bachelor/journalistik-9/,Medien & Kommunikation,Journalismus & Journalistik,Journalismus,TU Dortmund,Dortmund,B.A.,Bachelor of Arts,Deutsch,8 Semester,12,3.9,1.0
True,Journalistik,"
 1. Säule :  Kommunikationswissenschaft Grundlagen der Journalistik/Kommunikationswissenschaft Mediensysteme Medienrecht Medienethik weitere Module, z.B. aktuelle Medienentwicklung, Spezialisierung im Journalismus, Publikums- und Wirkungsforschung, Empirische Kommunikationsforschung 2. Säule :  Journalistische Praxisausbildung Journalistisches Schreiben (Print) Nachrichtenschreiben für alle Medien Recherche Medienwerkstatt I: Print Digitale Medien (Onlinejournalismus & Visuelle Kommunikation/Fotojournalismus) Hörfunk (Darstellungsformen & Sprechtraining), Fernseh-/Videojournalismus Medienwerkstatt II: TV/Hörfunk/Online Crossmediale Magazinproduktion 3. Säule :  Gesellschaftliche Grundkompetenzen und Wahlbereiche Einführung in Politikwissenschaft, Soziologie und Philosophie Sieben Schwerpunkte zur Wahl: Journalismus und interkulturelle Kommunikation (Spanisch), Fach- und interkulturelle Kommunikation (Französisch), Literatur und Kultur, Lateinamerika-Studien, Geschichtswissenschaften, Politik und Gesellschaft, Betriebswirtschaftslehre Verpflichtendes Auslandssemester im 5. Semester Redaktionelles Pflichtpraktikum Bachelorarbeit 
",https://www.studycheck.de/studium/journalismus/ku-eichstaett-14033,https://www.ku.de/studienangebot/journalistik-ba,Medien & Kommunikation,Journalismus & Journalistik,Journalismus,KU Eichstätt-Ingolstadt,Eichstätt,B.A.,Bachelor of Arts,Deutsch,6 Semester,40,4.4,0.98
False,Journalistik,"
            Über eine Gesamtdauer von sieben Semestern vermittelt Ihnen das Studium Journalistik ein fundiertes Fachwissen für verschiedene journalistische und redaktionelle Aufgaben.  Neben den theoretischen Grundkenntnissen legen wir viel Wert auf die praktische Anwendung. Dazu pflegen wir Kooperationen mit einer Vielzahl renommierter und führender Medien. So stellen Sie Ihr Können bereits während des Studiums unter professionellen Bedingungen auf die Probe. Und können sich in der Vielzahl an Lehrprojekten über alle Semester hinweg auch auf das konzentrierten, was Ihren persönlichen Interessen entspricht.  Das Grundstudium ist für alle Studierenden einheitlich und gibt Ihnen Gelegenheit, erste persönliche Neigungen zu entwickeln und Interessen zu verfolgen. Um Ihr Profil zu schärfen, stehen Ihnen im Hauptstudium die drei Studienrichtungen allgemeiner Journalismus, Politikjournalismus und Sportjournalismus zur Wahl.
        ",https://www.studycheck.de/studium/journalismus/hs-macromedia-14657,https://www.macromedia-fachhochschule.de/de/bachelor/cluster-medien-journalismus/,Medien & Kommunikation,Journalismus & Journalistik,Journalismus,Hochschule Macromedia,7 Standorte,B.A.,Bachelor of Arts,Deutsch,7 Semester,41,3.8,0.88
True,Journalistik mit Schwerpunkt Innovation und Management,"
 Journalistik, Kommunikations- und Medienwissenschaft Qualität und Qualitätsforschung Aussagenproduktion und Berichterstattungsformate Empirische Medienforschung Medienwirtschaft, Medienmanagement, Innovation Mitarbeiterführung Corporate Social Responsibility Organisations- und Formatentwicklung in Journalismus und Medien Entwicklung innovativer Formate Strategisches Management Medien- und Arbeitsrecht Organisation von Redaktion und Medien 
",https://www.studycheck.de/studium/journalismus/ku-eichstaett-21486,https://www.ku.de/studienangebot/journalistik-ma,Medien & Kommunikation,Journalismus & Journalistik,Journalismus,KU Eichstätt-Ingolstadt,Eichstätt,M.A.,Master of Arts,Deutsch,4 - 8 Semester,4,4.7,1.0
True,Modejournalismus,"
 Allgemeine Fachkompetenz im Management Betriebswirtschaftslehre Volkswirtschaftslehre Management I: Planung und Kontrolle Management II: Organisation Management III: Personal und Führung Wahlpflichtmodul Spezielle Fachkompetenz Grundlagen Modejournalismus Medienökonomie Kommunikationswissenschaft und -psychologie Grundlagen des Marketings Berufsbezogene Handlungskompetenz Professionelles Schreiben Digitaler Journalismus und Blogging Fotojournalismus Redaktionsmanagement Modegeschichte und -theorie Mode- und Trendgestaltung Strategien und Instrumente der Public Relations Eventmanagement Cross Media Publishing für Modeprodukte Wirtschafts- und Medienrecht Praxisprojekt I, II & III Methoden- und Sozialkompetenz Wissenschaftliches Arbeiten Business English Statistik Bachelor-Thesis und Kolloquium 
",https://www.studycheck.de/studium/journalismus/bsp-23199,https://www.fakultaet-creative-business.de/modejournalismus/,Medien & Kommunikation,Journalismus & Journalistik,Journalismus,BSP Business and Law School,Berlin,B.A.,Bachelor of Arts,Deutsch,6 Semester,2,4.1,1.0
True,Wirtschaftspolitischer Journalismus,"
 1. Semester Grundlagen Journalistik Journalistische Vermittlung Medienrecht Methodische Grundlagen 2. Semester Empirische Kommunikationsforschung Journalistische Praxis Medienrecht Akteure und Aktualität Wirtschaftstheorie I Praktikum 3. Semester Empirische Kommunikationsforschung Redaktionsarbeit Journalistische Praxis Akteure und Aktualität Wirtschaftstheorie I, II Praktikum 4. Semester Integrationsmodul Redaktionsarbeit Journalistische Vertiefung Applied Economics I Makroökonomie I 5. Semester Integrationsmodul Applied Economics II Makroökonomie II Wirtschaftspolitik II 6. Semester Wirtschaftspolitik Bachelorarbeit 7.und 8.Semester Integriertes Volontariat   
",https://www.studycheck.de/studium/journalismus/tu-dortmund-20821,https://journalistik.tu-dortmund.de/studium/studienangebot/wirtschaftspolitischer-journalismus/bachelor/,Medien & Kommunikation,Journalismus & Journalistik,Journalismus,TU Dortmund,Dortmund,B.A.,"Bachelor of Arts
                                        Abschluss wird vergeben durch
                    : TU Dortmund",Deutsch,8 Semester,3,3.8,1.0
True,Wissenschaftsjournalismus,"
 Journalistik Zweitfach: Naturwissenschaften entweder mit dem Schwerpunkt Biowissenschaften/Medizin oder mit dem Schwerpunkt Physik Technikjournalismus Datenjournalismus Zwei externe journalistische Praktika Einjähriges Volontariat in einer Redaktion 
",https://www.studycheck.de/studium/wissenschaftsjournalismus/tu-dortmund-479,https://www.tu-dortmund.de/studium/studienangebot/wissenschaftsjournalismus-11/,Medien & Kommunikation,Journalismus & Journalistik,Journalismus,TU Dortmund,Dortmund,B.A.,"Bachelor of Arts
                                        Abschluss wird vergeben durch
                    : TU Dortmund",Deutsch,8 Semester,5,4.0,1.0
True,Kinder- und Jugendmedien,"
 Das Studium gliedert sich in eine Studienphase von drei Semestern und ein viertes Semester, in dem die Master-Arbeit angefertigt wird   jeweils eine Einführung in den bislang nicht vertieften Studienbereich, entweder eine Einführung in die Medien- und Kommunikationswissenschaft oder in die Primare und Elementare Bildung Grundlagen Kindheit – Medien – Jugend: Überblick über Grundbegriffe, historische Entwicklung von Kinder- und Jugendmedien, Verlauf von Sozialisationsprozessen durch Medien, Aspekte der Medienethik Methodische Grundlagen: Anlage komplexer empirischer Forschungsprojekte über und mit Kindern und Jugendlichen, deren theoretische Fundierung und angemessene Präsentation von Befunden Kinder- und Jugendmedienforschung: ein selbst gewähltes Projekt im Bereich Medienpädagogik bzw. Kinder- und Jugendmedienforschung Angewandte Medienpädagogik sowie Kinder- und Jugendmedienforschung: Durchführung von medienpädagogischen Projekten und empirischen Forschungsprojekten Zwei aus vier Wahlmodulen zur Vertiefung:   Kinder- und Jugendmedienwelten Bildung mit Medien Gesellschaftliche Rahmenbedingungen für Kinder- und Jugendmedien Produktion und Gestaltung von Kinder- und Jugendmedien 
",https://www.studycheck.de/studium/kinder-und-jugendmedien/uni-erfurt-9618,https://www.uni-erfurt.de/studium/studienangebot/master/kinder-und-jugendmedien,Medien & Kommunikation,Medienwissenschaften,Kinder- und Jugendmedien,Uni Erfurt,Erfurt,M.A.,Master of Arts,Deutsch,4 Semester,10,3.9,1.0
